case_id|page|lot|sell_order|type_prop|size1|size2|size3|price|tumbon|aumper|province|Law_Court_ID|deed_no|addrno|bit_time1|bit_time2|bit_time3|bit_time4|bit_time5|bit_time6|link|timestamp|lat|long|eva_unit
กค.333/2553|44/33|วันเสาร์ 1/2565 - 1|35 - 1|ที่ดินว่างเปล่า|0|3|40.0|1105000.0|ราษฎร์นิยม(ไทรใหญ่)|ไทรน้อย(บางบัวทอง)|นนทบุรี|14|25326|-|1  27/11/2564 โจทก์แถลงงดขาย 27/11/2564|2  18/12/2564 งดขาย 18/12/2564|3  08/01/2565 โจทก์แถลงงดขาย 08/01/2565|4  29/01/2565 โจทก์แถลงงดขาย 29/01/2565|5  19/02/2565 โจทก์แถลงงดขาย 19/02/2565|6  12/03/2565 โจทก์แถลงงดขาย 12/03/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%A1%A4.333&law_suit_year=2553&Law_Court_ID=014&deed_no=25326&addrno=-|2022-03-09 23:55:51.945294|14.0264497|100.31105067|nodetail
ผบ.1568/2561|44/34|วันเสาร์ 1/2565 - 1|36 - 1|ห้องชุด|0|0|49.92|1184942.5|บ้านใหม่|ปากเกร็ด|นนทบุรี|105|34586|315/727|1  27/11/2564 งดขายไม่มีผู้สู้ราคา 27/11/2564|2  18/12/2564 งดขายไม่มีผู้สู้ราคา 18/12/2564|3  08/01/2565 งดขายไม่มีผู้สู้ราคา 08/01/2565|4  29/01/2565 งดขายไม่มีผู้สู้ราคา 29/01/2565|5  19/02/2565 งดขายไม่มีผู้สู้ราคา 19/02/2565|"6  12/03/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.1568&law_suit_year=2561&Law_Court_ID=105&deed_no=34586&addrno=315/727|2022-03-09 23:55:54.128300|13.94034065|100.54574127|24000
ผบ.409/2563|44/35|วันเสาร์ 1/2565 - 1|37 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|51.2|2719280.0|บางรักพัฒนา|บางบัวทอง|นนทบุรี|101|138105|99/307|1  27/11/2564 งดขายไม่มีผู้สู้ราคา 27/11/2564|2  18/12/2564 งดขายไม่มีผู้สู้ราคา 18/12/2564|3  08/01/2565 ขายได้ 08/01/2565|4  29/01/2565 ขายได้ 08/01/2565|5  19/02/2565 ขายได้ 08/01/2565|6  12/03/2565 ขายได้ 08/01/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.409&law_suit_year=2563&Law_Court_ID=101&deed_no=138105&addrno=99/307|2022-03-09 23:55:57.155142|13.91865126|100.37908752|22000
ผบ.4238/2559|44/36|วันเสาร์ 1/2565 - 1|38 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|20.0|566880.0|บางคูรัด|บางบัวทอง|นนทบุรี|101|109594|46/1531|1  27/11/2564 งดขายส่งประกาศมิชอบ 27/11/2564|2  18/12/2564 ขายได้ 18/12/2564|3  08/01/2565 ขายได้ 18/12/2564|4  29/01/2565 ขายได้ 18/12/2564|5  19/02/2565 ขายได้ 18/12/2564|6  12/03/2565 ขายได้ 18/12/2564|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.4238&law_suit_year=2559&Law_Court_ID=101&deed_no=109594&addrno=46/1531|2022-03-09 23:55:59.198487|13.92157993|100.34690695|15000
ผบ.325/2560|44/37|วันเสาร์ 1/2565 - 1|39 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|50.6|1958200.0|บางแม่นาง|บางใหญ่|นนทบุรี|101|71424|61/51|1  27/11/2564 ถอนการยึด 27/11/2564|2  18/12/2564 ถอนการยึด 18/12/2564|3  08/01/2565 ถอนการยึด 08/01/2565|4  29/01/2565 ถอนการยึด 29/01/2565|5  19/02/2565 ถอนการยึด 19/02/2565|6  12/03/2565 ถอนการยึด 12/03/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.325&law_suit_year=2560&Law_Court_ID=101&deed_no=71424&addrno=61/51|2022-03-09 23:56:01.020567|13.87388784|100.38252783|20000
มย.130/2562|44/38|วันเสาร์ 1/2565 - 1|40 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|19.4|2404200.0|บางศรีเมือง|เมืองนนทบุรี|นนทบุรี|101|244624|3/50|1  27/11/2564 งดขายไม่มีผู้สู้ราคา 27/11/2564|2  18/12/2564 ขายได้ 18/12/2564|3  08/01/2565 ขายได้ 18/12/2564|4  29/01/2565 ขายได้ 18/12/2564|5  19/02/2565 ขายได้ 18/12/2564|6  12/03/2565 ขายได้ 18/12/2564|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%C1%C2.130&law_suit_year=2562&Law_Court_ID=101&deed_no=244624&addrno=3/50|2022-03-09 23:56:02.916119|13.84618671|100.4715346|40000
ผบ.4735/2557|44/39|วันเสาร์ 1/2565 - 1|41 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|18.0|1001664.0|บางบัวทอง|บางบัวทอง|นนทบุรี|121|155726|14/3252|1  27/11/2564 ขายได้ 27/11/2564|2  18/12/2564 ขายได้ 27/11/2564|3  08/01/2565 ขายได้ 27/11/2564|4  29/01/2565 ขายได้ 27/11/2564|5  19/02/2565 ขายได้ 27/11/2564|6  12/03/2565 ขายได้ 27/11/2564|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.4735&law_suit_year=2557&Law_Court_ID=121&deed_no=155726&addrno=14/3252|2022-03-09 23:56:05.145070|13.9393373|100.40399191|18000
ผบ.1146/2555|44/40|วันเสาร์ 1/2565 - 1|42 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|45.0|887400.0|สวนใหญ่|เมืองนนทบุรี(ตลาดขวัญ)|นนทบุรี|504|25841|33/1|1  27/11/2564 งดขายไม่มีผู้สู้ราคา 27/11/2564|2  18/12/2564 งดขายไม่มีผู้สู้ราคา 18/12/2564|3  08/01/2565 งดขายไม่มีผู้สู้ราคา 08/01/2565|4  29/01/2565 งดขายไม่มีผู้สู้ราคา 29/01/2565|5  19/02/2565 งดขายไม่มีผู้สู้ราคา 19/02/2565|"6  12/03/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.1146&law_suit_year=2555&Law_Court_ID=504&deed_no=25841&addrno=33/1|2022-03-09 23:56:07.937681|13.81948282|100.50439235|10000
ผบ.1803/2560|44/41|วันเสาร์ 1/2565 - 1|43 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|49.5|745875.0|คลองขวาง|ไทรน้อย(บางบัวทอง)|นนทบุรี|101|2070|50/156|1  27/11/2564 ขายได้ 27/11/2564|2  18/12/2564 ขายได้ 27/11/2564|3  08/01/2565 ขายได้ 27/11/2564|4  29/01/2565 ขายได้ 27/11/2564|5  19/02/2565 ขายได้ 27/11/2564|6  12/03/2565 ขายได้ 27/11/2564|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.1803&law_suit_year=2560&Law_Court_ID=101&deed_no=2070&addrno=50/156|2022-03-09 23:56:09.625381|13.99637647|100.3131883|6000
ผบ.16384/2562|44/42|วันเสาร์ 1/2565 - 1|44 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|19.4|836412.0|ไทรน้อย|ไทรน้อย|นนทบุรี|121|43670|60/310|1  27/11/2564 ขายได้ 27/11/2564|2  18/12/2564 ขายได้ 27/11/2564|3  08/01/2565 ขายได้ 27/11/2564|4  29/01/2565 ขายได้ 27/11/2564|5  19/02/2565 ขายได้ 27/11/2564|6  12/03/2565 ขายได้ 27/11/2564|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.16384&law_suit_year=2562&Law_Court_ID=121&deed_no=43670&addrno=60/310|2022-03-09 23:56:11.229195|13.98565741|100.32354596|15000
ผบ.2004/2563|44/43|วันเสาร์ 1/2565 - 1|45 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|20.0|1036225.0|ละหาร|บางบัวทอง|นนทบุรี|706|186056|161/37|1  27/11/2564 ขายได้ 27/11/2564|2  18/12/2564 ขายได้ 27/11/2564|3  08/01/2565 ขายได้ 27/11/2564|4  29/01/2565 ขายได้ 27/11/2564|5  19/02/2565 ขายได้ 27/11/2564|6  12/03/2565 ขายได้ 27/11/2564|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.2004&law_suit_year=2563&Law_Court_ID=706&deed_no=186056&addrno=161/37|2022-03-09 23:56:12.830141|13.98119269|100.39187952|17000
ผบ.39/2556|44/44|วันเสาร์ 1/2565 - 1|46 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|50.0|2223870.0|บางรักใหญ่(บางไผ่)|บางบัวทอง|นนทบุรี|101|14122|109/2,%20%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9|1  27/11/2564 งดขายไม่มีผู้สู้ราคา 27/11/2564|2  18/12/2564 งดขายไม่มีผู้สู้ราคา 18/12/2564|3  08/01/2565 งดขายไม่มีผู้สู้ราคา 08/01/2565|4  29/01/2565 งดขายไม่มีผู้สู้ราคา 29/01/2565|5  19/02/2565 งดขายไม่มีผู้สู้ราคา 19/02/2565|"6  12/03/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.39&law_suit_year=2556&Law_Court_ID=101&deed_no=14122&addrno=109/2,%20%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9|2022-03-09 23:56:14.597722|13.89432352|100.43181454|22000
ผบ.22019/2560|44/45|วันเสาร์ 1/2565 - 1|47 - 1|ห้องชุด|0|0|39.58|890062.0|บางพูด|ปากเกร็ด|นนทบุรี|103|31984|102/89|1  27/11/2564 โจทก์แถลงงดขาย 27/11/2564|2  18/12/2564 โจทก์แถลงงดขาย 18/12/2564|3  08/01/2565 โจทก์แถลงงดขาย 08/01/2565|4  29/01/2565 โจทก์แถลงงดขาย 29/01/2565|5  19/02/2565 โจทก์แถลงงดขาย 19/02/2565|6  12/03/2565 โจทก์แถลงงดขาย 12/03/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.22019&law_suit_year=2560&Law_Court_ID=103&deed_no=31984&addrno=102/89|2022-03-09 23:56:16.077650|13.91467357|100.52990675|19000
ผบ.5931/2563|44/46|วันเสาร์ 1/2565 - 1|49 - 1|ที่ดินว่างเปล่า|0|1|42.0|738400.0|บางบัวทอง|บางบัวทอง|นนทบุรี|121|134491|-|1  27/11/2564 ถอนการยึด 27/11/2564|2  18/12/2564 ถอนการยึด 18/12/2564|3  08/01/2565 ถอนการยึด 08/01/2565|4  29/01/2565 ถอนการยึด 29/01/2565|5  19/02/2565 ถอนการยึด 19/02/2565|6  12/03/2565 ถอนการยึด 12/03/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.5931&law_suit_year=2563&Law_Court_ID=121&deed_no=134491&addrno=-|2022-03-09 23:56:17.986384|13.9509641|100.39726104|4000
ผบ.5239/2557|44/47|วันเสาร์ 1/2565 - 1|50 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|18.0|603600.0|บางคูรัด|บางบัวทอง|นนทบุรี|121|104029|78/357|1  27/11/2564 ขายได้ 27/11/2564|2  18/12/2564 ขายได้ 27/11/2564|3  08/01/2565 ขายได้ 27/11/2564|4  29/01/2565 ขายได้ 27/11/2564|5  19/02/2565 ขายได้ 27/11/2564|6  12/03/2565 ขายได้ 27/11/2564|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.5239&law_suit_year=2557&Law_Court_ID=121&deed_no=104029&addrno=78/357|2022-03-09 23:56:19.904010|13.92599258|100.35257184|15000
ผบ.15568/2562|44/48|วันเสาร์ 1/2565 - 1|51 - 1|ที่ดินว่างเปล่า|0|0|60.0|234000.0|บางคูรัด|บางบัวทอง|นนทบุรี|121|150332|-|1  27/11/2564 ขายได้ 27/11/2564|2  18/12/2564 ขายได้ 27/11/2564|3  08/01/2565 ขายได้ 27/11/2564|4  29/01/2565 ขายได้ 27/11/2564|5  19/02/2565 ขายได้ 27/11/2564|6  12/03/2565 ขายได้ 27/11/2564|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.15568&law_suit_year=2562&Law_Court_ID=121&deed_no=150332&addrno=-|2022-03-09 23:56:21.427661|13.88823033|100.35647241|3000
ผบ.2379/2556|44/49|วันเสาร์ 1/2565 - 1|52 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|17.7|914653.2|บางแม่นาง|บางใหญ่|นนทบุรี|121|95841|65/95|1  27/11/2564 ขายได้ 27/11/2564|2  18/12/2564 ขายได้ 27/11/2564|3  08/01/2565 ขายได้ 27/11/2564|4  29/01/2565 ขายได้ 27/11/2564|5  19/02/2565 ขายได้ 27/11/2564|6  12/03/2565 ขายได้ 27/11/2564|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.2379&law_suit_year=2556&Law_Court_ID=121&deed_no=95841&addrno=65/95|2022-03-09 23:56:23.389819|13.91174596|100.40713786|22000
ผบ.701/2560|44/50|วันเสาร์ 1/2565 - 1|53 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|16.0|1016000.0|บางบัวทอง|บางบัวทอง|นนทบุรี|101|85033|14/506|1  27/11/2564 งดขายไม่มีผู้สู้ราคา 27/11/2564|2  18/12/2564 ขายได้ 18/12/2564|3  08/01/2565 ขายได้ 18/12/2564|4  29/01/2565 ขายได้ 18/12/2564|5  19/02/2565 ขายได้ 18/12/2564|6  12/03/2565 ขายได้ 18/12/2564|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.701&law_suit_year=2560&Law_Court_ID=101&deed_no=85033&addrno=14/506|2022-03-09 23:56:25.130130|13.93536159|100.40771209|18000
ผบ.588/2560|45/1|วันเสาร์ 1/2565 - 1|54 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|20.6|1280600.0|บางม่วง|บางใหญ่|นนทบุรี|101|49982|95/46|1  27/11/2564 งดขายไม่มีผู้สู้ราคา 27/11/2564|2  18/12/2564 งดขายไม่มีผู้สู้ราคา 18/12/2564|3  08/01/2565 งดขายไม่มีผู้สู้ราคา 08/01/2565|4  29/01/2565 ขายได้ 29/01/2565|5  19/02/2565 ขายได้ 29/01/2565|6  12/03/2565 ขายได้ 29/01/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.588&law_suit_year=2560&Law_Court_ID=101&deed_no=49982&addrno=95/46|2022-03-09 23:56:31.687253|13.8307443|100.40669138|20000
ผบ.588/2560|45/2|วันเสาร์ 1/2565 - 1|54 - 2|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|20.6|1280600.0|บางม่วง|บางใหญ่|นนทบุรี|101|49983|95/47|1  27/11/2564 งดขายไม่มีผู้สู้ราคา 27/11/2564|2  18/12/2564 งดขายไม่มีผู้สู้ราคา 18/12/2564|3  08/01/2565 งดขายไม่มีผู้สู้ราคา 08/01/2565|4  29/01/2565 ขายได้ 29/01/2565|5  19/02/2565 ขายได้ 29/01/2565|6  12/03/2565 ขายได้ 29/01/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.588&law_suit_year=2560&Law_Court_ID=101&deed_no=49983&addrno=95/47|2022-03-09 23:56:33.303006|13.83078214|100.40666607|20000
ผบ.459/2557|45/3|วันเสาร์ 1/2565 - 1|55 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|27.2|580960.0|บางใหญ่|บางใหญ่|นนทบุรี|101|56881|7/584|1  27/11/2564 ถอนการยึด 27/11/2564|2  18/12/2564 ถอนการยึด 18/12/2564|3  08/01/2565 ถอนการยึด 08/01/2565|4  29/01/2565 ถอนการยึด 29/01/2565|5  19/02/2565 ถอนการยึด 19/02/2565|6  12/03/2565 ถอนการยึด 12/03/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.459&law_suit_year=2557&Law_Court_ID=101&deed_no=56881&addrno=7/584|2022-03-09 23:56:35.913640|13.83222167|100.34941363|14000
ผบ.14993/2562|45/4|วันเสาร์ 1/2565 - 1|56 - 1|ห้องชุด|0|0|28.24|1440240.0|ท่าทราย|เมืองนนทบุรี|นนทบุรี|107|247172|6/77|1  27/11/2564 งดขายไม่มีผู้สู้ราคา 27/11/2564|2  18/12/2564 งดขายไม่มีผู้สู้ราคา 18/12/2564|3  08/01/2565 งดขายไม่มีผู้สู้ราคา 08/01/2565|4  29/01/2565 งดขายไม่มีผู้สู้ราคา 29/01/2565|5  19/02/2565 งดขายไม่มีผู้สู้ราคา 19/02/2565|"6  12/03/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.14993&law_suit_year=2562&Law_Court_ID=107&deed_no=247172&addrno=6/77|2022-03-09 23:56:38.319822|13.88311569|100.51371358|nodetail
ผบ.10209/2562|45/5|วันเสาร์ 1/2565 - 1|58 - 1|ห้องชุด|0|0|29.1|1527750.0|บางพูด(บางพัง)|ปากเกร็ด|นนทบุรี|107|7698|120/670|1  27/11/2564 งดขายไม่มีผู้สู้ราคา 27/11/2564|2  18/12/2564 งดขายไม่มีผู้สู้ราคา 18/12/2564|3  08/01/2565 งดขายไม่มีผู้สู้ราคา 08/01/2565|4  29/01/2565 งดขายไม่มีผู้สู้ราคา 29/01/2565|5  19/02/2565 งดขายไม่มีผู้สู้ราคา 19/02/2565|"6  12/03/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.10209&law_suit_year=2562&Law_Court_ID=107&deed_no=7698&addrno=120/670|2022-03-09 23:56:40.630182|13.91475259|100.54018334|60000
ผบ.2208/2563|45/6|วันเสาร์ 1/2565 - 1|59 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|62.5|3247500.0|ท่าอิฐ|ปากเกร็ด|นนทบุรี|101|27812|53/96|1  27/11/2564 ถอนการยึด 27/11/2564|2  18/12/2564 ถอนการยึด 18/12/2564|3  08/01/2565 ถอนการยึด 08/01/2565|4  29/01/2565 ถอนการยึด 29/01/2565|5  19/02/2565 ถอนการยึด 19/02/2565|6  12/03/2565 ถอนการยึด 12/03/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.2208&law_suit_year=2563&Law_Court_ID=101&deed_no=27812&addrno=53/96|2022-03-09 23:56:42.592333|13.89591892|100.4609948|30000
ผบ.4265/2563|45/7|วันเสาร์ 1/2565 - 1|61 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|45.0|1195200.0|บางบัวทอง|บางบัวทอง|นนทบุรี|101|66276|6/630|1  27/11/2564 ถอนการยึด 27/11/2564|2  18/12/2564 ถอนการยึด 18/12/2564|3  08/01/2565 ถอนการยึด 08/01/2565|4  29/01/2565 ถอนการยึด 29/01/2565|5  19/02/2565 ถอนการยึด 19/02/2565|6  12/03/2565 ถอนการยึด 12/03/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.4265&law_suit_year=2563&Law_Court_ID=101&deed_no=66276&addrno=6/630|2022-03-09 23:56:45.825199|13.93963871|100.39422675|16000
ผบ.8055/2560|45/8|วันเสาร์ 1/2565 - 1|62 - 1|ที่ดินว่างเปล่า|2|0|0.0|3480000.0|ราษฎร์นิยม|ไทรน้อย|นนทบุรี|17|4806|-|1  27/11/2564 งดขายไม่มีผู้สู้ราคา 27/11/2564|2  18/12/2564 งดขายไม่มีผู้สู้ราคา 18/12/2564|3  08/01/2565 งดขายไม่มีผู้สู้ราคา 08/01/2565|4  29/01/2565 งดขายไม่มีผู้สู้ราคา 29/01/2565|5  19/02/2565 งดขายไม่มีผู้สู้ราคา 19/02/2565|"6  12/03/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.8055&law_suit_year=2560&Law_Court_ID=017&deed_no=4806&addrno=-|2022-03-09 23:56:49.105538|14.12940799|100.32119993|nodetail
ผบ.2471/2556|45/9|วันเสาร์ 1/2565 - 1|63 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|21.0|636925.8|ท่าทราย(บางธรณี)|เมืองนนทบุรี(ตลาดขวัญ)|นนทบุรี|101|190232|%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9|1  27/11/2564 งดขาย 27/11/2564|2  18/12/2564 งดขาย 18/12/2564|3  08/01/2565 งดขาย 08/01/2565|4  29/01/2565 งดขาย 29/01/2565|5  19/02/2565 งดขาย 19/02/2565|6  12/03/2565 งดขาย 12/03/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.2471&law_suit_year=2556&Law_Court_ID=101&deed_no=190232&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9|2022-03-09 23:56:50.923095|13.87724273|100.50296993|25000
ผบ.794/2562|45/10|วันเสาร์ 1/2565 - 1|64 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|40.6|2144606.25|มหาสวัสดิ์|บางกรวย|นนทบุรี|121|46890|189/84|1  27/11/2564 ขายได้ 27/11/2564|2  18/12/2564 ขายได้ 27/11/2564|3  08/01/2565 ขายได้ 27/11/2564|4  29/01/2565 ขายได้ 27/11/2564|5  19/02/2565 ขายได้ 27/11/2564|6  12/03/2565 ขายได้ 27/11/2564|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.794&law_suit_year=2562&Law_Court_ID=121&deed_no=46890&addrno=189/84|2022-03-09 23:56:52.189284|13.80270903|100.45787109|30000
ผบ.449/2563|45/11|วันเสาร์ 1/2565 - 1|65 - 1|ห้องชุด|0|0|25.83|1562715.0|คลองเกลือ|ปากเกร็ด|นนทบุรี|104|49512|19/176|1  27/11/2564 งดขายไม่มีผู้สู้ราคา 27/11/2564|2  18/12/2564 งดขายไม่มีผู้สู้ราคา 18/12/2564|3  08/01/2565 งดขายไม่มีผู้สู้ราคา 08/01/2565|4  29/01/2565 ขายได้ 29/01/2565|5  19/02/2565 ขายได้ 29/01/2565|6  12/03/2565 ขายได้ 29/01/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.449&law_suit_year=2563&Law_Court_ID=104&deed_no=49512&addrno=19/176|2022-03-09 23:56:53.800059|13.8971679|100.55227139|
ผบ.7077/2563|45/12|วันเสาร์ 1/2565 - 1|66 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|21.1|1902427.25|บางเขน|เมืองนนทบุรี|นนทบุรี|121|250351|111/77|1  27/11/2564 ถอนการยึด 27/11/2564|2  18/12/2564 ถอนการยึด 18/12/2564|3  08/01/2565 ถอนการยึด 08/01/2565|4  29/01/2565 ถอนการยึด 29/01/2565|5  19/02/2565 ถอนการยึด 19/02/2565|6  12/03/2565 ถอนการยึด 12/03/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.7077&law_suit_year=2563&Law_Court_ID=121&deed_no=250351&addrno=111/77|2022-03-09 23:56:55.388673|13.84154128|100.52916081|nodetail
ผบ.1807/2562|45/13|วันเสาร์ 1/2565 - 1|67 - 1|ห้องชุด|0|0|29.21|1802257.0|ไทรม้า|เมืองนนทบุรี|นนทบุรี|102|8843|159/106|1  27/11/2564 งดขายส่งประกาศมิชอบ 27/11/2564|2  18/12/2564 งดขายส่งประกาศมิชอบ 18/12/2564|3  08/01/2565 งดขายไม่มีผู้สู้ราคา 08/01/2565|4  29/01/2565 งดขายไม่มีผู้สู้ราคา 29/01/2565|5  19/02/2565 ขายได้ 19/02/2565|6  12/03/2565 ขายได้ 19/02/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.1807&law_suit_year=2562&Law_Court_ID=102&deed_no=8843&addrno=159/106|2022-03-09 23:56:57.348133|13.87091083|100.46969054|
ผบ.2245/2563|45/14|วันเสาร์ 1/2565 - 1|68 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|42.2|2358850.0|บางกร่าง|เมืองนนทบุรี|นนทบุรี|706|249514|109/60|1  27/11/2564 โจทก์แถลงงดขาย 27/11/2564|2  18/12/2564 งดขาย 18/12/2564|3  08/01/2565 โจทก์แถลงงดขาย 08/01/2565|4  29/01/2565 โจทก์แถลงงดขาย 29/01/2565|5  19/02/2565 โจทก์แถลงงดขาย 19/02/2565|6  12/03/2565 โจทก์แถลงงดขาย 12/03/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.2245&law_suit_year=2563&Law_Court_ID=706&deed_no=249514&addrno=109/60|2022-03-09 23:57:00.191159|13.85727886|100.44390066|nodetail
ผบ.511/2560|45/15|วันเสาร์ 1/2565 - 1|69 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|20.5|969480.0|บางบัวทอง|บางบัวทอง|นนทบุรี|101|158702|14/3611|1  27/11/2564 ขายได้ 27/11/2564|2  18/12/2564 ขายได้ 27/11/2564|3  08/01/2565 ขายได้ 27/11/2564|4  29/01/2565 ขายได้ 27/11/2564|5  19/02/2565 ขายได้ 27/11/2564|6  12/03/2565 ขายได้ 27/11/2564|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.511&law_suit_year=2560&Law_Court_ID=101&deed_no=158702&addrno=14/3611|2022-03-09 23:57:03.070455|13.93852361|100.40225279|18000
ผบ.4215/2558|45/16|วันเสาร์ 1/2565 - 1|70 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|22.7|1280100.0|เสาธงหิน|บางใหญ่|นนทบุรี|124|55637|%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9,44/3|1  27/11/2564 งดขายไม่มีผู้สู้ราคา 27/11/2564|2  18/12/2564 ขายได้ 18/12/2564|3  08/01/2565 ขายได้ 18/12/2564|4  29/01/2565 ขายได้ 18/12/2564|5  19/02/2565 ขายได้ 18/12/2564|6  12/03/2565 ขายได้ 18/12/2564|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.4215&law_suit_year=2558&Law_Court_ID=124&deed_no=55637&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9,44/3|2022-03-09 23:57:04.683828|13.89320883|100.38598058|18000
ผบ.2733/2563|45/17|วันเสาร์ 1/2565 - 1|71 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|16.0|942600.0|บางบัวทอง(หนองเชียงโคต)|บางบัวทอง|นนทบุรี|101|71974|89/286|1  27/11/2564 งดขายไม่มีผู้สู้ราคา 27/11/2564|2  18/12/2564 งดขายไม่มีผู้สู้ราคา 18/12/2564|3  08/01/2565 ขายได้ 08/01/2565|4  29/01/2565 ขายได้ 08/01/2565|5  19/02/2565 ขายได้ 08/01/2565|6  12/03/2565 ขายได้ 08/01/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.2733&law_suit_year=2563&Law_Court_ID=101&deed_no=71974&addrno=89/286|2022-03-09 23:57:06.438647|13.92737532|100.39652451|18000
